id,lat,lng,name,betweenness,closeness_in,closeness_out,clust_coeff,degree,pagerank,strength_in,strength_out,force_x,force_y
0,51.108004,17.039528,Plac Dominikański (Galeria Dominikańska),395.16846197667394,0.0019723865877712,0.0020661157024793398,0.167253493576201,358,0.0144101789411834,8074,8105,51.10374109861671,17.04705008493481
1,51.097108064432,17.036109566689,Dworzec Główny południe,278.082178283478,0.00191938579654511,0.0020703933747412,0.188989096782878,323,0.0138937819648366,8168,8434,51.119310908816864,17.044347530952965
2,51.109782,17.030175,Rynek,268.084293273448,0.00192307692307692,0.00201612903225806,0.20726392251816,295,0.0109087799176004,5954,6057,51.10278593249219,17.025575029176157
3,51.09975,17.036228,Dworzec Główny,144.932342804474,0.00199203187250996,0.00191938579654511,0.231646586345382,250,0.0060999336040492205,2630,2649,51.10913810592892,17.040547564261463
4,51.124879,17.045844,Nowowiejska / Jednoci Narodowej,163.456055912754,0.0019607843137254897,0.00185873605947955,0.3515432098765431,81,0.00235775733558793,706,714,51.08691294843921,17.064886950566322
5,51.125276,16.984447,Legnicka / Wejherowska,237.492927083405,0.0018867924528301898,0.00203252032520325,0.40095141012572205,109,0.00277817539248219,966,969,51.08949168177859,16.9789835027687
6,51.126907,16.978759,Lotnicza / Na Ostatnim Groszu,295.883210083821,0.0020202020202020198,0.00200400801603206,0.273843967311304,199,0.00356197838962474,1235,1255,51.09294336606622,16.97302960776189
7,51.095322,17.033388000000002,Dyrekcyjna / Borowska (Wroclavia),281.473991862869,0.0020242914979757103,0.00200803212851406,0.285636645962733,161,0.00283631261371604,850,852,51.124083354622904,17.042536351770202
8,51.112154,17.060451,Rondo Reagana,107.946096589391,0.00195694716242661,0.0019379844961240301,0.250400384368994,224,0.0034796094410963698,1334,1308,51.09270905176063,17.050480278352133
9,51.100862,17.008224,Pereca / Grabiszyńska,284.581537793479,0.00204918032786885,0.002,0.26208955223880603,201,0.00392738578448286,1573,1607,51.114287896802715,17.007969085195807
10,51.086689,17.01248,Powstańcow lšskich / Aleja Hallera,252.759600763086,0.00212765957446809,0.00192307692307692,0.258213881089602,202,0.00376758633999341,1438,1485,51.12780061043191,17.028106303991063
11,51.094413,16.980911,Grabiszyńska / Aleja Hallera,718.353349647259,0.00206185567010309,0.00203665987780041,0.25352977286678896,181,0.00531372921106748,1522,1522,51.12268849625923,16.992962446766555
12,51.094521,17.020876,Szczęliwa (Sky Tower),287.133773400356,0.00204918032786885,0.00203665987780041,0.263305322128852,154,0.0036220496543664703,979,1023,51.119439192478694,17.02788179774354
13,51.112911,17.001360000000002,rubowa / Strzegomska,290.587629923527,0.0020661157024793398,0.00203252032520325,0.209984639016897,280,0.00791540964251693,3883,4296,51.104042233276985,16.996059517932178
14,51.105207,17.053675,Na Grobli (PWr - Geocentrum),225.752060840092,0.00200803212851406,0.0019880715705765397,0.29239341085271303,129,0.00320011905988932,778,734,51.1024175908553,17.065416590498234
15,51.088908,17.034051,Kamienna / Borowska (Aquapark),256.987184265719,0.00210526315789474,0.00201207243460765,0.2754458656098,183,0.00318536608746373,1079,1094,51.126585763046926,17.046448541406285
16,51.113562051419,17.050673961639,Wyszyńskiego / Szczytnicka,363.363883436103,0.0020408163265306103,0.00209643605870021,0.303649068322981,161,0.00431055251214073,1597,1550,51.099712360484986,17.043342891192804
17,51.111727,17.06768,Radeckiego / Marcinkowskiego (Uniw. Medyczny - CNIM),267.892255371991,0.0020746887966805,0.0020242914979757103,0.254453548571196,222,0.0040679023034304205,1629,1491,51.07383919157089,17.032991504122275
18,51.074868,17.032457,Borowska (Uniw. Szpital Kliniczny),202.321081225932,0.00200400801603206,0.0019120458891013399,0.32125279642058197,150,0.00397315748574733,1148,1135,51.13739589641363,17.046336035419106
19,51.121059,16.993088,Legnicka (Park Magnolia),329.857766101759,0.0020833333333333303,0.00211864406779661,0.252272727272727,176,0.00474708344512839,1417,1434,51.09743555746568,16.987032451021363
20,51.118237,17.028792000000006,Kurkowa / Dubois,387.349474344442,0.0020202020202020198,0.0020449897750511197,0.267814927389395,189,0.00404115837747796,1177,1213,51.086914280370415,17.015708130422233
21,51.116612,17.023873000000002,Jagiełły / Dmowskiego,368.74074497149496,0.00213219616204691,0.00199203187250996,0.352530382731725,149,0.00246701118078417,807,806,51.09296254688457,17.014537815154082
22,51.091457,17.017405,Plac Powstańców lšskich,203.95530452201402,0.0020661157024793398,0.0019801980198019802,0.28222127174223,168,0.00341890204904244,1262,1280,51.12381175160063,17.029482765386792
23,51.10592000000001,17.075857,Wróblewskiego (ZOO),213.58459737760398,0.00203665987780041,0.00194174757281553,0.304179566563468,153,0.00334200472485637,1264,1320,51.086402294708506,17.039351327273835
24,51.084239,17.02439,lężna / Aleja Winiowa,156.116627847936,0.00195694716242661,0.0019723865877712,0.202588181401741,296,0.0112824615618615,6360,6472,51.13274012405346,17.039791401306438
25,51.129565,16.989853,Popowice,308.848628824458,0.00205338809034908,0.0020661157024793398,0.28703533308796503,209,0.0040954119014369,1814,1817,51.047674973945455,16.760691457876376
26,51.103216,16.9461,Trymanda / Mińska,333.793896567503,0.0020242914979757103,0.0020408163265306103,0.270363439377524,143,0.0030882208264606604,805,823,51.124450133426656,16.94060987198004
27,51.109332,17.060510999999998,Janiszewskiego (PWr),221.379726261158,0.00195694716242661,0.00201207243460765,0.367420349434738,140,0.00210021488797068,581,555,51.08807039079025,17.04488323997962
28,51.107235,17.060715,Norwida / Wyspiańskiego (PWr),264.60114463147704,0.00201207243460765,0.0020242914979757103,0.24644966695991002,219,0.00339725156130596,1364,1387,51.08991341179039,17.038378586944056
29,51.120474,17.036641,Plac więtego Macieja / Trzebnicka,525.312134618374,0.00212765957446809,0.00218818380743982,0.250585480093677,245,0.00424296235946139,1967,2037,51.09620076410101,17.05535442224909
30,51.099401,16.941016,Mińska / stanisławowska,451.783879017764,0.00206185567010309,0.0020746887966805,0.275145558463757,194,0.00313294315828263,1093,1076,51.119276667784725,16.936581326015457
31,51.11236,16.973689,Traktatowa (przystanek kolejowy),319.510716118629,0.00203252032520325,0.00201612903225806,0.28470244614822904,166,0.0037140189313611704,1057,1117,51.10843821427001,16.969152690380437
32,51.110274,17.034912,Wita Stwosza / Szewska,162.761513451045,0.00206185567010309,0.00197628458498024,0.288148762042888,197,0.0027798300786705103,1260,1283,51.10040821227582,17.03492752057956
33,51.103354,17.030704,Plac Kociuszki (Renoma),416.73617184100306,0.0019493177387914199,0.0019120458891013399,0.285518188057653,94,0.00440057508484939,484,376,51.113330606009406,17.03591708230837
34,51.111489,17.020981,Plac Jana Pawła II (Akademia Muzyczna),314.380636027531,0.00199600798403194,0.0019493177387914199,0.319662793347004,133,0.00216137969241012,526,553,51.10080371491641,17.01086895624458
35,51.113871,17.034484,Plac Uniwersytecki (UWr),329.818530957926,0.00203252032520325,0.00201207243460765,0.21768475427012,287,0.00642688175200235,2975,3018,51.096149735493725,17.0342492966169
36,51.112440604346,16.988554000854002,Fabryczna / Wagonowa,165.999143441462,0.00202839756592292,0.0019120458891013399,0.260952380952381,175,0.0025507305516260102,769,733,51.10191241150336,16.969375663469883
37,51.104413,17.022536,Plac Legionów,199.650359250578,0.0018726591760299602,0.0019801980198019802,0.222902888966237,170,0.00356772345785699,1050,1090,51.10988908147842,17.01499759895764
38,51.101322,17.028528,widnicka / Piłsudskiego (Hotel Scandic),303.301610205755,0.0020242914979757103,0.00201612903225806,0.25368978000556897,190,0.0037921558580418296,1078,1063,51.11456294366086,17.02358007838107
39,51.1004,17.045082999999998,Kociuszki / Pułaskiego,502.3775654129099,0.00197628458498024,0.0021505376344086,0.28017660044150106,151,0.00351223507824198,806,707,51.10951959678,17.050836829005306
40,51.110001,17.047735999999997,Plac Powstańców Warszawy (Muzeum Narodowe),2.16515258880455,0.0015873015873015901,0.00145772594752187,0.27083333333333304,33,0.00326849699320021,464,539,51.10381360704294,17.06226413788786
41,51.098959,17.051519,Kociuszki / Komuny Paryskiej / Zgodna,183.971607634113,0.00206185567010309,0.0019607843137254897,0.294953454189123,157,0.0031526442670409,977,849,51.110523429565085,17.058491872606275
42,51.104571,17.048102,Traugutta / Pułaskiego,98.890733078419,0.0018726591760299602,0.0019157088122605398,0.355421686746988,84,0.0025039108305381,413,319,51.106534439221726,17.059407182468085
43,51.115354,16.998732,Stacyjna (Dworzec Mikołajów),159.902474596888,0.001953125,0.0020449897750511197,0.292546583850932,161,0.0035869175487741,1213,1126,51.10080225305776,16.98315714523505
44,51.113703,17.006287,Plac Strzegomski / Poznańska,219.88978784052298,0.0019723865877712,0.00199600798403194,0.354945054945055,105,0.00220946085438796,523,523,51.09772079873578,16.997935600213356
45,51.117668,17.007137,Zachodnia / Poznańska,185.52549691215,0.0019607843137254897,0.0019607843137254897,0.320671731307477,123,0.00256843135535285,699,669,51.088115468953696,16.992617174343685
46,51.117032,17.033499,Drobnera / Dubois,218.126170650223,0.0020408163265306103,0.0020746887966805,0.236865472842978,233,0.00464322617302817,2059,2080,51.093575673756504,17.028488917033258
47,51.121308,17.043077,Poniatowskiego / Olenicka,203.73953253915403,0.00201207243460765,0.00201612903225806,0.22928870292887,240,0.00489131442233643,1974,2046,51.09272097161017,17.044906769185467
48,51.122424,17.052013,Nowowiejska / Wyszyńskiego,396.252985343903,0.00205338809034908,0.0021097046413502104,0.255329370083468,183,0.00282121413264666,804,817,51.089639763610315,17.055012750823913
49,51.12566,17.050463,Żeromskiego / Daszyńskiego,602.05983019057,0.00213219616204691,0.0021141649048625802,0.24150793650793698,225,0.00468912200276457,1535,1591,51.08069066582175,17.05358280904589
50,51.122313,17.047515,Żeromskiego / Kluczborska,333.5548827814,0.00199203187250996,0.00204918032786885,0.264901923443154,178,0.0032698119088239897,1007,981,51.098355735334515,17.074438739954292
51,51.110662,17.052712,Joliot-Curie (Uwr),135.968557335177,0.00190114068441065,0.0020202020202020198,0.30101545253863105,151,0.0026036967145729602,900,936,51.10243458788874,17.081640959247856
52,51.115564,17.060704,Sienkiewicza / Piastowska,117.775277839128,0.00186915887850467,0.0018939393939393899,0.388732394366197,71,0.00181687642205559,244,237,51.086001183253586,17.048995168101314
53,51.116822,17.051845,Sienkiewicza / Wyszyńskiego,212.433203273127,0.0019880715705765397,0.0020408163265306103,0.276145339652449,211,0.004247656765295029,1796,1795,51.09123332670771,17.043135233118004
54,51.110415,17.055591,Plac Grunwaldzki / Polaka,240.16755060678298,0.00192307692307692,0.0020703933747412,0.25658604710213895,178,0.00436400174642285,1347,1316,51.09649495694182,17.044467455143685
55,51.10411,17.084711,Wróblewskiego (Teki),356.844465056934,0.001953125,0.002,0.28238937169114003,142,0.0036438283056124702,852,701,51.08153811596419,17.04134273563243
56,51.094653,17.026775,Komandorska / Sanocka,206.137869938688,0.00201612903225806,0.00185528756957328,0.330060776063581,93,0.0022651973776940397,507,477,51.13241670956881,17.034333964906608
57,51.089842,17.028225,lężna / Kamienna (Uniw. Ekonomiczny),133.725786165917,0.00180831826401447,0.00200400801603206,0.226149325959212,264,0.007033651020555621,3750,3826,51.124230306828785,17.047540741747632
58,51.08451,16.97223,Oporów (pętla tramwajowa),184.45163222647,0.0020449897750511197,0.0019607843137254897,0.276481966093981,188,0.00346537070929097,1414,1387,51.14503608056896,16.982407644806795
59,51.097209,17.013967,Zaporoska / Gajowicka,164.791979083734,0.00196850393700787,0.00201207243460765,0.297274220032841,175,0.00387406153441433,1401,1299,51.12127286282046,17.02065364243476
60,51.097147,17.056251,Traugutta / Kociuszki,149.25296460695,0.00199600798403194,0.00189753320683112,0.355077624270047,119,0.0033120961903479,774,655,51.10867431906242,17.07025054118232
61,51.119311,17.056784,Nowowiejska / Górnickiego,18.0240802758342,0.0015797788309636698,0.0017825311942959,0.386206896551724,30,0.0011322869033535401,46,52,51.08999792787947,17.0491304940453
62,51.113912,17.067207,Plac Grunwaldzki (DS Ołówek),169.920720430374,0.00194174757281553,0.00196463654223969,0.2905597326649961,190,0.00319618498708475,1410,1443,51.08660017305831,17.05924293473053
63,51.102117,17.013683,Zaporoska / Grabiszyńska,289.7114135294,0.0020408163265306103,0.00202839756592292,0.25235109717868304,232,0.00417171214295775,1764,1835,51.11291449764431,17.0168243233443
64,51.099354,17.000697,Grabiszyńska / Stalowa,278.732526598462,0.0020408163265306103,0.00200803212851406,0.236630216940333,239,0.00382588517956905,1580,1586,51.11817914119496,17.009848319636742
65,51.093426,17.002893,Krucza / Mielecka / Stalowa,22.773977075148895,0.00159489633173844,0.00175438596491228,0.42613636363636404,33,0.0010075361888955,63,59,51.126712326231356,17.00930253767191
66,51.089315,17.001501,Aleja Hallera / Mielecka,345.54738878201204,0.00213219616204691,0.001953125,0.225418948067032,246,0.00510055940211826,2110,2104,51.13171053808301,17.01504129813465
67,51.095597,17.008045000000006,Grochowa / Jemiołowa,281.504214088056,0.00200400801603206,0.0020833333333333303,0.329343858755623,154,0.00505516312343397,1430,1462,51.12669666341399,17.01550773669828
68,51.099713,17.027905,Powstańców lšskich (Arkady Wrocławskie),231.39057857121398,0.00195694716242661,0.0019723865877712,0.20233512415922797,308,0.00934419815415366,4817,5008,51.11761107230222,17.030840200068287
69,51.113141,17.012175,Legnicka / Młodych Techników,183.844364220109,0.0019880715705765397,0.00199203187250996,0.215048183839881,285,0.0099539490646388,5300,5193,51.09683576868455,17.003535356509875
70,51.098027,17.006977,Żelazna / Pereca,217.559002658387,0.0019607843137254897,0.00208768267223382,0.249920888857635,239,0.00424032550900137,1919,1934,51.12292676639511,17.010784607572344
71,51.107471,17.033335,Szewska / Kazimierza Wielkiego ,105.071534640376,0.00192307692307692,0.0019723865877712,0.245391903531438,216,0.00410248440200203,2041,2016,51.10533792310345,17.036944899684432
72,51.122636,16.975707999999994,Na Ostatnim Groszu,347.418116551171,0.0021097046413502104,0.0019880715705765397,0.24608110565557398,235,0.0066583258845928,2765,2726,51.096950317502085,16.960455906356923
73,51.096659,16.988566,Grabiszyńska / Magazynierska (Corte Verona),279.361107610019,0.0020449897750511197,0.00210084033613445,0.265252135574538,191,0.00226869026960465,811,823,51.114784110947916,16.995601658177552
74,51.117155,17.000367999999998,Legnicka / Zachodnia ,218.43366107448898,0.00205338809034908,0.0020202020202020198,0.264047510278666,199,0.00480550427532548,2069,1997,51.09269372661505,16.990310287870116
75,51.11277000000001,16.994446,Robotnicza / Fabryczna,148.459373330568,0.0019305019305019301,0.00198412698412698,0.28841650153125603,183,0.00336029453135959,1321,1369,51.105463768459806,16.976543982952716
76,51.104163,17.031115,Fosa Miejska ,670.122823405797,0.0020661157024793398,0.0021097046413502104,0.233664317745035,224,0.00526483385867659,1765,1706,51.107128058817366,17.029547844314454
77,51.108288,17.064884,Łukasiewicza / Smoluchowskiego (PWr),81.4431446909189,0.0018484288354898301,0.00181488203266788,0.354851330203443,72,0.00223466793645468,266,151,51.08606851094399,17.043090025528876
78,51.110342,17.02601,Kazimierza Wielkiego (Helios),12.7905532019777,0.00164203612479475,0.00171526586620926,0.4566666666666671,25,0.0013296262730468,92,85,51.10068662189316,17.02134646734152
79,51.117557,17.040967000000002,Drobnera / Plac Bema,230.824845070398,0.0019723865877712,0.00207900207900208,0.30182318541451697,171,0.00200132335899508,672,673,51.09366239458486,17.037197751952103
80,51.147339,17.114520000000002,Krzywoustego - Rynek Psie Pole,312.70701759909304,0.0020202020202020198,0.0020661157024793398,0.25227812644045,238,0.00464515725136217,2279,2257,51.07608741462396,17.14021035454531
81,51.13699,16.966199,Pilczycka / Kozanowska,333.401890512833,0.00202839756592292,0.00205761316872428,0.30429756561947496,172,0.00308479779813165,970,995,51.08444148104634,16.947755423981793
82,51.13225900000001,17.065453,Aleja Kromera,43.58555196405621,0.0017793594306049802,0.0017331022530329301,0.334343434343434,45,0.00557208329051006,875,845,51.08088139892714,17.078543577238023
83,51.145074,16.871502,Lenica - pętla tramwajowa,54.2664238537037,0.0018214936247723103,0.00190114068441065,0.28957382039573804,73,0.00360403957603503,552,648,51.12194953627239,16.797241610284367
84,51.074992,17.007057999999994,Krzycka / Aleja Karkonoska (Park Południowy),488.169370231887,0.00209205020920502,0.00212314225053079,0.25239061141698105,204,0.00308039669627781,1005,1054,51.14261696328987,17.026041222278938
85,51.063834,17.083366,Mocickiego (stacja kolejowa),208.97508273008802,0.00194552529182879,0.0018939393939393899,0.24743935309973,106,0.00232237267288533,426,440,51.16414772102787,17.10055592124901
86,51.136111,17.036262,Żmigrodzka / Broniewskiego,37.0888619098548,0.0017574692442882199,0.00175438596491228,0.330196078431373,51,0.00210730963763303,259,241,51.07369297359438,17.056569260386688
87,51.059458,17.006542,Zwycięska / Ołtaszyńska,70.07722826649,0.0019047619047619,0.00175131348511384,0.305851063829787,48,0.00221355888681363,224,207,51.15475886820928,17.03395125299601
88,51.111874,16.960692,Strzegomska / Estońska,138.348845938621,0.00200400801603206,0.00189035916824197,0.34146341463414603,83,0.00421688556310016,526,412,51.10759646136492,16.958898651204457
89,51.07692,17.041439,wieradowska (Ferio Gaj ),252.65454280622,0.0019880715705765397,0.00194552529182879,0.35593220338983095,119,0.00303846239912467,820,815,51.134716838818655,17.05367284029331
90,51.065777098421,16.988575458527,Wałbrzyska - pętla tramwajowa,254.66768478410802,0.00196850393700787,0.0020408163265306103,0.22461506807036802,242,0.00581706595740062,2711,2726,51.1521474762694,17.014923385876095
91,51.051546,17.059094,Buforowa - Vivaldiego,11.434864878087803,0.0017241379310344801,0.00170357751277683,0.346846846846847,37,0.0028663943157582698,416,434,51.1498626012546,17.081086587155294
92,51.143633,16.950712,Pilczycka (Stadion Miejski),130.108048645015,0.0020202020202020198,0.00187617260787992,0.42601126472094203,63,0.0015042880844041901,139,145,51.0823558643724,16.928873638438198
93,51.085018,17.049193,Bardzka / Piękna,108.19460211139999,0.00185873605947955,0.00185528756957328,0.318198198198198,75,0.00392603675055989,503,425,51.13538088013355,17.070627733659116
94,51.100211,16.951601999999998,Tyrmanda / Trawowa,272.12289046439497,0.00203665987780041,0.0019083969465648898,0.28827838827838803,105,0.0103314997902912,1856,1473,51.11543905749672,16.95109146307219
95,51.160332109261,17.133682966231998,Zatorska / Królewska - pętla MPK,252.65585526776297,0.0020703933747412,0.00197628458498024,0.33779176501442404,124,0.00270131727109145,612,452,51.06844621605155,17.180682611222913
96,51.110299,17.117854,Marca Polo (Olimpia Port),245.65460832538602,0.0020703933747412,0.00195694716242661,0.39418897277510906,94,0.0033291458020297,580,562,51.059397463860435,17.055794774974608
97,51.137856,16.994273,Osobowicka - pętla tramwajowa,182.87994580660802,0.00195694716242661,0.00196463654223969,0.328910728910729,111,0.00530898624320168,989,894,51.078360942498556,17.099728270723265
98,51.17592,16.998482,Waniliowa / Cynamonowa,226.121475242057,0.0020202020202020198,0.00203665987780041,0.282298136645963,161,0.0025294309191354397,796,788,51.02889110745187,17.08721478389869
99,51.123237,16.924321,Żernicka,608.789244224868,0.00203252032520325,0.00213219616204691,0.254580745341615,161,0.00268414085790724,724,767,51.114334146714434,16.88887442015904
100,51.12887567,17.04499841,Promenady Wrocławskie,179.23377078069802,0.00200400801603206,0.00192307692307692,0.303523035230352,82,0.00607192325827801,1080,1134,51.09197516669418,17.060339245160534
101,51.052723,16.968801000000006,Centrum Handlowe Auchan Bielany,445.261775064293,0.00203665987780041,0.0020408163265306103,0.20327407220611102,309,0.00964435450228378,4483,4662,51.17389989863722,17.007540851639455
102,51.048391,16.961699,Aleja Bielany,33.2038174614695,0.00169779286926995,0.0016051364365971099,0.270161290322581,32,0.0018873680671387199,155,187,51.16765373157507,17.006907200166147
103,51.136786,17.030368,Obornicka / Bałtycka,134.920678783904,0.00196850393700787,0.00185873605947955,0.305349324195698,103,0.00345605485498833,696,578,51.07052052077832,17.045986052019703
104,51.13833,17.06063,Berenta / Kasprowicza,205.57550081985198,0.00204918032786885,0.001953125,0.30680076628352504,145,0.00287200565930513,862,754,51.06638680236906,17.08829220300322
105,51.12843,17.0363,Kraszewskiego / Trzebnicka,355.806626142958,0.00208768267223382,0.0020408163265306103,0.23507386874873,263,0.00556858593179959,2720,2708,51.089751123454356,17.075748800070006
106,51.06277,17.0321,Grota-Roweckiego / Parafialna,328.94029299326303,0.0019723865877712,0.00197628458498024,0.34844444444444395,126,0.0022739311588702397,504,425,51.14531815523214,17.050564595277194
107,51.077147,17.046785,wieradowska / Krynicka,239.48316913442198,0.0019493177387914199,0.0020242914979757103,0.225664326036073,270,0.003968900476404779,1643,1648,51.140518540041924,17.065774265384874
108,51.14035,17.08494,Krzywoustego / Korona,211.085863863471,0.00201612903225806,0.00200803212851406,0.36822276822276795,111,0.00349174663462498,985,902,51.0761723341926,17.10192388149022
